Fire Number;Incident Name;Fire Start Date;Initial Report Date;Fire Out Date;Region;Zone;County;Municipality;Cause;NFFL Fuel Model;Complex Type;Acreage;Latitude;Longitude;Ownership;State Land Unit Name;Total;Fatalities;Injuries;Homes Lost;Homes Threatened;Other Structures Lost;Other Structures Threatened;Reporting Ranger;Fire Report Method;Railroad Name;Location 1
NYS-2013-0054;Charleston Fire;05/02/2013;05/02/2013;05/02/2013;4;4B;MONTGOMERY;GLEN;Smoking; 8 - Timber - Light Hardwood Litter;5;5.5;42.8822;-74.33425;State Forest/RF Area;Charleston State Forest;0;0;0;0;0;0;0;Bink,Joseph L;911 Dispatch;none ;(42.8822, -74.33425)
NYS-2013-0053;Pikeville Fire;05/02/2013;05/02/2013;05/02/2013;9;9A;ALLEGANY;ALMA;Equipment; 3 - Grass - Heavy;4;0.3;42.06697;-78.02688;Private Property;;0;0;2;0;0;0;0;Thaine,Justin T;911 Dispatch;;(42.06697, -78.02688)
NYS-2013-0052;Buckley Hollow ;05/02/2013;05/02/2013;05/02/2013;7;7A;CHENANGO;SMITHVILLE;Power line;10 - Timber  - Heavy Litter/Downed Fuels;5;0.3;42.39189;-75.67803;Private Property;none;0;0;0;0;0;0;0;Oldroyd,Jeremy M;911 Dispatch;none;(42.39189, -75.67803)
NYS-2013-0051;Dyke Fire;05/02/2013;05/02/2013;05/03/2013;8;8A;STEUBEN;HORNBY;Equipment; 8 - Timber - Light Hardwood Litter;5;2;42.21698;-77.03325;Private Property;;0;0;0;0;0;0;0;Staples,Anne M;911 Dispatch;;(42.21698, -77.03325)
NYS-2013-0050;Manning Fire;05/02/2013;05/02/2013;05/03/2013;8;8A;STEUBEN;CAMPBELL;Equipment; 9 - Timber - Medium Hardwood Litter;4;4.8;42.18619;-77.10729;Private Property;;0;0;0;0;0;0;0;Carpenter,Timothy J;911 Dispatch;;(42.18619, -77.10729)
NYS-2013-0049;Otis Fire;05/01/2013;05/01/2013;05/03/2013;9;9A;ALLEGANY;GRANGER;Incendiary;10 - Timber  - Heavy Litter/Downed Fuels;4;5.1;42.49087;-78.05093;Private Property;;0;0;1;0;0;0;0;Liebig,Peter J;911 Dispatch;;(42.49087, -78.05093)
NYS-2013-0048;Leggit Rd Fire;05/01/2013;05/01/2013;05/02/2013;5;5B;CLINTON;CHAMPLAIN;Debris Burning; 8 - Timber - Light Hardwood Litter;5;2.7;44.97549;-73.40528;Private Property;;0;0;0;0;0;0;0;Russell,David G;911 Dispatch;;(44.97549, -73.40528)
NYS-2013-0047;Calico Fire;04/23/2013;04/23/2013;04/23/2013;7;7A;CORTLAND;CINCINNATUS;Fireworks; 9 - Timber - Medium Hardwood Litter;5;0.3;42.5295;-75.93578;State Forest/RF Area;Gee Brook State Forest/Calico Pond ;0;0;0;0;0;0;0;Giraud,William L;Other;NA;(42.5295, -75.93578)
NYS-2013-0045;Alder Brook Fire;04/29/2013;04/29/2013;04/30/2013;5;5B;FRANKLIN;BURKE;Debris Burning; 3 - Grass - Heavy;5;1;44.93397;-74.2037;Private Property;;0;0;0;0;0;0;0;VanLaer,Scott L;911 Dispatch;;(44.93397, -74.2037)
NYS-2013-0044;8n667Depo Fire;04/28/2013;04/28/2013;04/29/2013;6;6C;HERKIMER;DANUBE;Campfire; 3 - Grass - Heavy;5;1.9;43.01319;-74.79208;Other Government;;0;0;0;0;0;0;0;Pickett,Adam ;911 Dispatch;;(43.01319, -74.79208)
NYS-2013-0043;Ryan Grove Fire;04/28/2013;04/28/2013;04/28/2013;3;3A;SULLIVAN;HIGHLAND;Power line; 9 - Timber - Medium Hardwood Litter;3;6.5;41.533;-74.905;Private Property;;0;0;0;0;0;0;0;Dominesey,Megan M;911 Dispatch;;(41.533, -74.905)
NYS-2013-0042;North Creek RR Fire;04/27/2013;04/27/2013;04/30/2013;5;5E;WARREN;JOHNSBURG;Railroad; 8 - Timber - Light Hardwood Litter;5;1;43.70947;-73.9445;Conservation Easement;;0;0;0;0;0;0;0;Jeffery,Delbert W;911 Dispatch;Saratoga - North Creek RR;(43.70947, -73.9445)
NYS-2013-0041;Big Field Rx Fire;04/26/2013;04/26/2013;04/27/2013;1;1A;SUFFOLK;RIVERHEAD;Prescribed Fire; 1 - Grass - Light;4;32.2;40.89755;-72.82555;State Forest/RF Area;Otis Pike Preserve;0;0;0;0;0;0;0;Gallagher,Bryan ;Ranger Patrol;;(40.89755, -72.82555)
NYS-2013-0040;Big Flats Prescribed Fire;04/26/2013;04/26/2013;04/26/2013;8;8A;CHEMUNG;BIG FLATS;Prescribed Fire; 3 - Grass - Heavy;5;15;42.13195;-76.95427;Federal Lands;;0;0;0;0;0;0;0;Meehan,William X;Ranger Patrol;;(42.13195, -76.95427)
NYS-2013-0039;Custers Knob;04/26/2013;04/26/2013;04/26/2013;4;4A;ALBANY;GUILDERLAND;Prescribed Fire; 3 - Grass - Heavy;5;14;42.70714;-73.90161;Other Government;Albany Pine Bush;0;0;0;0;0;0;0;Glesmann,Karen ;Ranger Patrol;;(42.70714, -73.90161)
NYS-2013-0038;87 River Rd Fire;04/24/2013;04/24/2013;04/25/2013;5;5E;WARREN;THURMAN;Debris Burning; 8 - Timber - Light Hardwood Litter;4;2;43.48465;-73.81537;Private Property;;0;0;0;0;0;0;0;Donegan,Evan F;911 Dispatch;;(43.48465, -73.81537)
NYS-2013-0037;Mattimore Fire;04/24/2013;04/24/2013;04/26/2013;5;5B;FRANKLIN;MALONE;Debris Burning; 8 - Timber - Light Hardwood Litter;5;0.8;44.87413;-74.30299;Private Property;;0;0;0;0;0;0;0;Burns,Kevin ;911 Dispatch;;(44.87413, -74.30299)
NYS-2013-0036;Woodbridge Corners Fire;04/24/2013;04/24/2013;04/24/2013;6;6A;ST LAWRENCE;CANTON;Smoking; 1 - Grass - Light;5;0.5;44.63345;-75.25559;Other Government;;0;0;0;0;0;0;0;Thomes,Howard F;911 Dispatch;;(44.63345, -75.25559)
NYS-2013-0035;Soper Dump Fire;04/23/2013;04/23/2013;04/23/2013;6;6A;ST LAWRENCE;EDWARDS;Debris Burning; 1 - Grass - Light;1;4.2;44.30642;-75.20543;Private Property;;0;0;0;0;0;0;0;Thomes,Howard F;Landowner;;(44.30642, -75.20543)
NYS-2013-0034;Webster Fire;04/23/2013;04/23/2013;04/24/2013;5;5B;FRANKLIN;MALONE;Debris Burning; 7 - Brush - Understory;5;8;44.7718;-74.2526;Private Property;;0;0;0;0;0;0;0;Burns,Kevin ;911 Dispatch;;(44.7718, -74.2526)
NYS-2013-0033;Ore Bed Road Fire;04/23/2013;04/23/2013;04/23/2013;5;5B;CLINTON;BLACK BROOK;Debris Burning; 2 - Grass - Understory;5;1;44.5792;-73.7504;Private Property;;0;0;0;0;0;0;0;Fox,Daniel ;911 Dispatch;;(44.5792, -73.7504)
NYS-2013-0032;Mt. Pisgah;04/22/2013;04/22/2013;04/24/2013;5;5A;FRANKLIN;HARRIETSTOWN;Children; 8 - Timber - Light Hardwood Litter;4;1.5;44.33462;-74.13387;Private Property;;100;0;0;0;0;0;0;Zurek,Robert ;Fire Department;;(44.33462, -74.13387)
NYS-2013-0031;Rush RX;04/22/2013;04/22/2013;04/23/2013;8;8A;MONROE;RUSH;Prescribed Fire; 3 - Grass - Heavy;4;50;42.96013;-77.68404;Unique Area;Rush Oak Openings;0;0;0;0;0;0;0;Meehan,William X;Ranger Patrol;;(42.96013, -77.68404)
NYS-2013-0030;Hall Pass ;04/18/2013;04/18/2013;04/20/2013;8;8A;ONTARIO;NAPLES;Smoking; 9 - Timber - Medium Hardwood Litter;4;11;42.61301;-77.39735;Wildlife Management Area;Hi Tor WMA;105;0;0;0;0;0;0;Dormer,Patrick G;Fire Department;;(42.61301, -77.39735)
NYS-2013-0029;Cameron Meadows RX;04/18/2013;04/18/2013;04/18/2013;8;8A;STEUBEN;CAMERON;Prescribed Fire; 1 - Grass - Light;4;16;42.21585;-77.40687;State Forest/RF Area;Cameron State Forest;0;0;0;0;0;0;0;Meehan,William X;Ranger Patrol;;(42.21585, -77.40687)
NYS-2013-0028;Eastport Northern GL RX;04/18/2013;04/18/2013;04/19/2013;1;1A;SUFFOLK;BROOKHAVEN;Prescribed Fire; 1 - Grass - Light;4;45;40.86476;-72.72392;State Forest/RF Area;Eastport;0;0;0;0;0;0;0;Gallagher,Bryan ;Ranger Patrol;;(40.86476, -72.72392)
NYS-2013-0027;Stickney Bridge Fire;04/16/2013;04/16/2013;04/16/2013;5;5B;ESSEX;JAY;Structure; 1 - Grass - Light;5;1;44.37511;-73.70808;Private Property;;0;0;0;1;0;0;0;Praczkajlo,Robert ;911 Dispatch;;(44.37511, -73.70808)
NYS-2013-0026;Valley View;04/15/2013;04/15/2013;04/16/2013;3;3B;ORANGE;WALLKILL;Children; 9 - Timber - Medium Hardwood Litter;5;6;41.47716;-74.32334;OPR&HP (State Parks);Highland Lakes SP;0;0;0;0;0;0;0;Tyrrell,Gregory ;Fire Department;;(41.47716, -74.32334)
NYS-2013-0025;Currans Field RX;04/10/2013;04/10/2013;04/11/2013;1;1A;SUFFOLK;BROOKHAVEN;Prescribed Fire; 3 - Grass - Heavy;4;80.6;40.90282;-72.92864;State Forest/RF Area;Rocky Point;0;0;0;0;0;0;0;Gallagher,Bryan ;Ranger Patrol;;(40.90282, -72.92864)
NYS-2013-0024;Laroc Fire;04/09/2013;04/09/2013;04/11/2013;3;3B;ORANGE;BLOOMING GROVE;Children;10 - Timber  - Heavy Litter/Downed Fuels;5;6;41.36256;-74.2301;Private Property;;0;0;0;0;0;0;0;Slingerland,David ;911 Dispatch;;(41.36256, -74.2301)
NYS-2013-0023;North Rd Fire;04/09/2013;04/09/2013;04/09/2013;3;3B;DUTCHESS;MILAN;Incendiary; 9 - Timber - Medium Hardwood Litter;2;2.8;41.97834;-73.75338;Private Property;;0;0;0;0;0;0;0;Dominesey,Megan M;Fire Department;;(41.97834, -73.75338)
NYS-2013-0022;Wildwood Fire;04/08/2013;04/08/2013;04/08/2013;3;3A;SULLIVAN;FALLSBURGH;Campfire; 8 - Timber - Light Hardwood Litter;5;1.3;41.6933;-74.62191;Private Property;;0;0;0;0;0;0;0;Dawson,Robert B;911 Dispatch;;(41.6933, -74.62191)
NYS-2013-0021;Claverack Fire;04/07/2013;04/07/2013;04/08/2013;4;4A;COLUMBIA;CLAVERACK;Equipment; 1 - Grass - Light;4;21.2;42.26334;-73.74068;Private Property;;0;0;0;0;1;0;1;DiCintio,Chris A;911 Dispatch;;(42.26334, -73.74068)
NYS-2013-0020;Hatchhill Fire;04/07/2013;04/07/2013;04/11/2013;5;5F;WASHINGTON;WHITEHALL;Miscellaneous;10 - Timber  - Heavy Litter/Downed Fuels;3;7;43.5003;-73.33698;Private Property;N/A;0;0;0;0;0;0;0;Schwab,Werner J;911 Dispatch;;(43.5003, -73.33698)
NYS-2013-0019;Zamoonda Fire;04/07/2013;04/07/2013;04/07/2013;8;8A;STEUBEN;JASPER;Debris Burning; 8 - Timber - Light Hardwood Litter;4;24.5;42.10513;-77.58191;Private Property;;36;0;0;0;0;0;0;Carpenter,Timothy J;911 Dispatch;;(42.10513, -77.58191)
NYS-2013-0018;Argyle Fire;04/07/2013;04/07/2013;04/09/2013;5;5F;WASHINGTON;ARGYLE;Campfire; 8 - Timber - Light Hardwood Litter;3;4.5;43.25191;-73.50575;Private Property;N/A;0;0;0;0;0;0;0;Bodnar,Michael J;Ranger Patrol;N/A;(43.25191, -73.50575)
NYS-2013-0017;Sugar House;04/07/2013;04/07/2013;04/07/2013;5;5C;ESSEX;KEENE;Smoking; 1 - Grass - Light;5;1;44.25245;-73.78722;Private Property;N/A;0;0;0;0;0;0;0;Kostoss,Christopher ;Ranger Patrol;;(44.25245, -73.78722)
NYS-2013-0016;Allard Fire;04/07/2013;04/07/2013;04/08/2013;8;8A;STEUBEN;CATON;Campfire; 3 - Grass - Heavy;4;40.5;42.04247;-77.05218;Private Property;;0;0;0;0;0;0;0;Staples,Anne M;911 Dispatch;;(42.04247, -77.05218)
NYS-2013-0015;Stafford Fire  ;04/07/2013;04/07/2013;04/08/2013;8;8A;STEUBEN;LINDLEY;Debris Burning; 9 - Timber - Medium Hardwood Litter;5;1.5;42.03033;-77.12972;Private Property;;0;0;1;0;0;0;0;Staples,Anne M;911 Dispatch;;(42.03033, -77.12972)
NYS-2013-0014;Stryker Rd Fire;04/07/2013;04/07/2013;04/09/2013;8;8A;YATES;POTTER;Miscellaneous; 1 - Grass - Light;4;6.5;42.67037;-77.12901;Private Property;;21;0;0;0;0;0;0;Dormer,Patrick G;911 Dispatch;;(42.67037, -77.12901)
NYS-2013-0013;Shaker Hollow Rd;04/06/2013;04/06/2013;04/08/2013;5;5F;WASHINGTON;WHITE CREEK;Miscellaneous; 7 - Brush - Understory;4;2;42.98425;-73.33457;Private Property;;0;0;0;0;0;0;0;Bodnar,Michael J;911 Dispatch;;(42.98425, -73.33457)
NYS-2013-0012;Helmer Creek RX;04/05/2013;04/05/2013;04/05/2013;8;8A;STEUBEN;RATHBONE;Prescribed Fire; 1 - Grass - Light;5;8;42.17765;-77.34943;Wildlife Management Area;Helmer Creek WMA;0;0;0;0;0;0;0;Meehan,William X;DEC Dispatch;;(42.17765, -77.34943)
NYS-2013-0011;Shack Fire;04/04/2013;04/04/2013;04/05/2013;1;1A;SUFFOLK;BROOKHAVEN;Incendiary; 2 - Grass - Understory;5;2.2;40.84243;-72.90162;Private Property;;0;0;0;0;0;0;0;Thompson,Michael W;Fire Department;;(40.84243, -72.90162)
NYS-2013-0010;Cameron Mills SF Prescribed Fire;04/04/2013;04/04/2013;04/04/2013;8;8A;STEUBEN;CAMERON;Prescribed Fire; 1 - Grass - Light;5;21;42.19942;-77.37724;State Forest/RF Area;Cameron Mills State Forest;0;0;0;0;0;0;0;Meehan,William X;DEC Dispatch;;(42.19942, -77.37724)
NYS-2013-0009;Fresh Pond South RX;04/04/2013;04/04/2013;04/05/2013;1;1A;SUFFOLK;RIVERHEAD;Prescribed Fire; 1 - Grass - Light;4;23.3;40.93249;-72.7924;State Forest/RF Area;Otis Pike Preserve;0;0;0;0;0;0;0;Gallagher,Bryan ;Other;;(40.93249, -72.7924)
NYS-2013-0008;Esopus Bend Fire;03/31/2013;03/31/2013;03/31/2013;3;3A;ULSTER;SAUGERTIES;Children; 6 - Brush - Mixed/Regeneration;5;1.3;42.07017;-73.95691;Conservation Easement;;0;0;0;0;0;0;0;Dawson,Robert B;DEC Dispatch;;(42.07017, -73.95691)
NYS-2013-0007;Greenier;03/30/2013;03/30/2013;03/30/2013;8;8A;SCHUYLER;HECTOR;Debris Burning; 1 - Grass - Light;5;5;42.46145;-76.8509;Private Property;;0;0;0;0;0;0;1;Meehan,William X;911 Dispatch;;(42.46145, -76.8509)
NYS-2013-0006;Chapman Fire;03/30/2013;03/30/2013;03/30/2013;8;8A;SCHUYLER;HECTOR;Debris Burning; 1 - Grass - Light;5;2;42.39553;-76.70644;Private Property;;0;0;0;0;0;0;2;Meehan,William X;911 Dispatch;;(42.39553, -76.70644)
NYS-2013-0005;Dgien Fire;03/30/2013;03/30/2013;03/31/2013;8;8A;STEUBEN;RATHBONE;Miscellaneous; 9 - Timber - Medium Hardwood Litter;4;5;42.17614;-77.33167;Private Property;;0;0;0;0;0;0;0;Staples,Anne M;911 Dispatch;;(42.17614, -77.33167)
NYS-2013-0004;Mcdonald Rd Fire;03/29/2013;03/29/2013;03/30/2013;3;3A;SULLIVAN;MAMAKATING;Campfire; 9 - Timber - Medium Hardwood Litter;5;2.5;41.59013;-74.47738;Private Property;;0;0;0;0;0;0;0;Mecus,Robert ;Fire Department;;(41.59013, -74.47738)
NYS-2013-0003;Line RD East RX;03/15/2013;03/15/2013;03/16/2013;1;1A;SUFFOLK;RIVERHEAD;Prescribed Fire; 3 - Grass - Heavy;4;1;40.9032;-72.81584;State Forest/RF Area;Otis Pike Preserve;0;0;0;0;0;0;0;Gallagher,Bryan ;Ranger Patrol;;(40.9032, -72.81584)
NYS-2013-0002;Line Road West RX;03/15/2013;03/15/2013;03/16/2013;1;1A;SUFFOLK;RIVERHEAD;Prescribed Fire; 3 - Grass - Heavy;4;15.1;40.90328;-72.81684;State Forest/RF Area;Otis Pike Preserve;0;0;0;0;0;0;0;Gallagher,Bryan ;Ranger Patrol;;(40.90328, -72.81684)
NYS-2013-0001;Noonan Fire;02/13/2013;02/13/2013;02/16/2013;4;4A;RENSSELAER;HOOSICK;Equipment; 8 - Timber - Light Hardwood Litter;4;0.5;42.8453;-73.35558;State Forest/RF Area;Tibbitts State Forest;0;0;0;0;0;0;0;Hess,Joseph C;911 Dispatch;;(42.8453, -73.35558)
NYS-2012-0194;Fido Unit;11/16/2012;11/16/2012;11/16/2012;4;4A;ALBANY;ALBANY;Prescribed Fire; 3 - Grass - Heavy;5;7;42.719;-73.86803;Other Government;Albany Pine Bush Preserve;0;0;0;0;0;0;0;Kittle,Darryl J;Other;;(42.719, -73.86803)
NYS-2012-0193;Petrie Road;11/23/2012;11/23/2012;11/23/2012;6;6C;HERKIMER;WEBB;Smoking; 8 - Timber - Light Hardwood Litter;2;5;43.73281;-74.89375;Private Property;;0;0;0;0;0;0;0;Evans,Luke ;911 Dispatch;;(43.73281, -74.89375)
NYS-2012-0192;Bush Hill Rd fire;11/12/2012;11/12/2012;11/12/2012;4;4B;OTSEGO;MARYLAND;Campfire; 9 - Timber - Medium Hardwood Litter;5;2;42.51409;-74.8867;Private Property;;0;0;0;0;0;0;0;Henry,William ;911 Dispatch;;(42.51409, -74.8867)
NYS-2012-0191;Miller Fire;11/12/2012;11/12/2012;11/13/2012;8;8A;GENESEE;BETHANY;Debris Burning; 9 - Timber - Medium Hardwood Litter;4;2;42.89608;-78.12776;Private Property;N/A;0;0;0;0;0;0;0;Cordell,Daniel S;911 Dispatch;;(42.89608, -78.12776)
NYS-2012-0190;The Dale Road fire;11/12/2012;11/12/2012;11/12/2012;5;5B;FRANKLIN;BRANDON;Debris Burning; 8 - Timber - Light Hardwood Litter;5;0.8;44.70495;-74.43594;Private Property;;0;0;0;0;0;0;0;Gliddi,Thomas ;911 Dispatch;;(44.70495, -74.43594)
NYS-2012-0189;King Hill Rd;11/12/2012;11/12/2012;11/12/2012;8;8A;SCHUYLER;DIX;Miscellaneous; 8 - Timber - Light Hardwood Litter;5;0.5;42.3038;-76.87572;Private Property;;0;0;0;0;0;0;0;Meehan,William X;911 Dispatch;;(42.3038, -76.87572)
NYS-2012-0188;Mill Brook Fire;11/12/2012;11/12/2012;11/12/2012;5;5E;WARREN;QUEENSBURY;Smoking;10 - Timber  - Heavy Litter/Downed Fuels;5;2.4;43.38132;-73.61055;Private Property;;0;0;0;0;0;0;0;Schroeder,Rick A;911 Dispatch;;(43.38132, -73.61055)
NYS-2012-0187;100 North Gale;11/12/2012;11/12/2012;11/12/2012;9;9A;CHAUTAUQUA;WESTFIELD;Debris Burning; 5 - Brush - Continuous but Light;5;0.1;42.32291;-79.59027;Private Property;;0;0;0;0;0;0;0;Pachan,David L;Sheriff;;(42.32291, -79.59027)
NYS-2012-0186;East Campbell Fire;11/11/2012;11/11/2012;11/19/2012;9;9A;CHAUTAUQUA;WESTFIELD;Campfire; 8 - Timber - Light Hardwood Litter;5;4.9;42.31271;-79.57675;Private Property;;0;0;0;0;0;0;0;Pachan,David L;Fire Department;;(42.31271, -79.57675)
NYS-2012-0185;Pine Bush Prescribed Fire;10/26/2012;10/26/2012;10/26/2012;4;4A;ALBANY;ALBANY;Prescribed Fire; 1 - Grass - Light;5;3;42.714;-73.8723;Other Government;Albany Pine Bush Preserve;0;0;0;0;0;0;0;Henry,William ;DEC Dispatch;;(42.714, -73.8723)
NYS-2012-0184;Tonawanda WMA Tree Fire;10/17/2012;10/17/2012;10/19/2012;9;9A;NIAGARA;ROYALTON;Smoking; 8 - Timber - Light Hardwood Litter;5;0.1;43.10597;-78.47335;Wildlife Management Area;Tonawanda WMA;0;0;0;0;0;0;0;Kennedy,John S;911 Dispatch;;(43.10597, -78.47335)
NYS-2012-0183;Bolton Island Fire;10/12/2012;10/12/2012;10/12/2012;5;5E;WARREN;BOLTON;Campfire; 8 - Timber - Light Hardwood Litter;5;0.1;43.57623;-73.58362;Private Property;;0;0;0;0;0;0;0;Donegan,Evan F;911 Dispatch;;(43.57623, -73.58362)
NYS-2012-0182;Joe Indian Island Fire;09/21/2012;09/21/2012;09/21/2012;6;6A;ST LAWRENCE;CLIFTON;Campfire; 9 - Timber - Medium Hardwood Litter;5;0.1;44.16939;-74.83396;Forest Preserve;Cranberry Lk Wild Forest;0;0;0;0;0;0;0;Benzel,William ;DEC Dispatch;;(44.16939, -74.83396)
NYS-2012-0181;Pigtail Fire #2;09/15/2012;09/15/2012;09/17/2012;8;8A;STEUBEN;WHEELER;Campfire; 9 - Timber - Medium Hardwood Litter;5;0.1;42.44346;-77.27964;State Forest/RF Area;Pigtail Hollow SF;348;0;0;0;0;0;0;Staples,Anne M;Fire Department;;(42.44346, -77.27964)
NYS-2012-0180;Chisum Road Fire;09/13/2012;09/13/2012;09/21/2012;6;6A;ST LAWRENCE;ROSSIE;Campfire; 8 - Timber - Light Hardwood Litter;5;2;44.312;-75.594;State Forest/RF Area;yellow lake state forest;0;0;0;0;0;0;0;Terry,Jay ;911 Dispatch;;(44.312, -75.594)
NYS-2012-0179;Asas Island Fire;09/12/2012;09/13/2012;09/13/2012;5;5E;WARREN;HAGUE;Campfire; 8 - Timber - Light Hardwood Litter;5;0.1;43.75325;-73.4807;Forest Preserve;Lake George Wild Forest;0;0;0;0;0;0;0;Schroeder,Rick A;911 Dispatch;;(43.75325, -73.4807)
NYS-2012-0178;West Leyden Fire;09/12/2012;09/12/2012;09/12/2012;6;6B;LEWIS;LEWIS;Debris Burning; 1 - Grass - Light;5;0.2;43.46886;-75.45693;Private Property;;0;0;0;0;0;0;0;Candee,Martin ;911 Dispatch;;(43.46886, -75.45693)
NYS-2012-0177;Braddock Bay, Leo;09/12/2012;09/12/2012;09/12/2012;8;8A;MONROE;GREECE;Incendiary; 3 - Grass - Heavy;4;0.8;43.30951;-77.73636;Wildlife Management Area;Braddock Bay;0;0;0;0;0;0;0;Cordell,Daniel S;911 Dispatch;;(43.30951, -77.73636)
NYS-2012-0176;Rodney Point Fire;09/07/2012;09/07/2012;09/13/2012;5;5A;HAMILTON;LONG LAKE;Campfire; 8 - Timber - Light Hardwood Litter;5;0.1;44.04314;-74.34958;Forest Preserve;Western High Peaks;0;0;0;0;0;0;0;Waters,James ;Other;;(44.04314, -74.34958)
NYS-2012-0175;Debyah Fire;09/04/2012;09/04/2012;09/05/2012;5;5B;FRANKLIN;CONSTABLE;Incendiary; 5 - Brush - Continuous but Light;4;1.8;44.95331;-74.32337;Private Property;N/A;0;0;0;0;0;0;0;Gliddi,Thomas ;911 Dispatch;N/A;(44.95331, -74.32337)
NYS-2012-0174;Jabe Pond Island fire;09/03/2012;09/03/2012;09/03/2012;5;5E;WARREN;HAGUE;Campfire;10 - Timber  - Heavy Litter/Downed Fuels;5;0.1;43.7018;-73.54189;Forest Preserve;Lk George WF;0;0;0;0;0;0;0;Schroeder,Rick A;911 Dispatch;;(43.7018, -73.54189)
NYS-2012-0173;Hurricane Mt Fire;09/03/2012;09/03/2012;09/03/2012;5;5C;ESSEX;KEENE;Campfire; 7 - Brush - Understory;5;0.1;44.2167;-73.714;Forest Preserve;Hurricane Mt;0;0;0;0;0;0;0;Giglinto,James ;Other;;(44.2167, -73.714)
NYS-2012-0172;Lows Lake Fire;09/02/2012;09/02/2012;09/03/2012;6;6A;ST LAWRENCE;CLIFTON;Campfire; 2 - Grass - Understory;5;0.1;44.07386;-74.82117;Forest Preserve;Five Ponds Wilderness;0;0;0;0;0;0;0;Benzel,William ;911 Dispatch;;(44.07386, -74.82117)
NYS-2012-0171;St. Regis Pond;09/01/2012;09/01/2012;09/02/2012;5;5A;FRANKLIN;SANTA CLARA;Campfire; 6 - Brush - Mixed/Regeneration;5;0.1;44.38324;-74.30392;Forest Preserve;St. Regis Canoe Area;0;0;0;0;0;0;0;Balerno,Jeffrey ;Other;;(44.38324, -74.30392)
NYS-2012-0170;Hall Island Fire 2;09/01/2012;09/01/2012;09/01/2012;7;7A;OSWEGO;ORWELL;Campfire; 9 - Timber - Medium Hardwood Litter;5;0.1;43.53609;-75.90265;State Forest/RF Area;Hall Island SF;0;0;0;0;0;0;0;Jackson,Scott ;Ranger Patrol;;(43.53609, -75.90265)
NYS-2012-0169;Hampton Brook Fire;09/01/2012;09/01/2012;09/03/2012;9;9A;ERIE;HAMBURG;Lightning; 8 - Timber - Light Hardwood Litter;5;0.1;42.70907;-78.8367;Wildlife Management Area;Hampton Brook;0;0;0;0;0;0;0;Kennedy,John S;Ranger Patrol;;(42.70907, -78.8367)
NYS-2012-0168;Lackey Road;09/01/2012;09/01/2012;09/02/2012;5;5E;WARREN;QUEENSBURY;Miscellaneous; 6 - Brush - Mixed/Regeneration;5;0.1;43.47526;-73.64238;Private Property;;0;0;0;0;0;0;0;Donegan,Evan F;Fire Department;;(43.47526, -73.64238)
NYS-2012-0167;Franklin Falls Pond fire;08/29/2012;08/29/2012;08/29/2012;5;5C;ESSEX;ST ARMAND;Campfire; 8 - Timber - Light Hardwood Litter;5;0.1;44.41043;-74.00652;Forest Preserve;McKenzie Mt Wilderness;0;0;0;0;0;0;0;Burns,Kevin ;State Police;;(44.41043, -74.00652)
NYS-2012-0166;Sayah Fire;08/28/2012;08/28/2012;09/06/2012;5;5B;CLINTON;ALTONA;Equipment; 5 - Brush - Continuous but Light;4;7.3;44.89705;-73.61427;Private Property;;0;0;0;0;0;0;0;Gliddi,Thomas ;911 Dispatch;;(44.89705, -73.61427)
NYS-2012-0165;Tonawanda WMA Fire;08/24/2012;08/24/2012;08/27/2012;9;9A;NIAGARA;ROYALTON;Miscellaneous; 1 - Grass - Light;4;11;43.10539;-78.47977;Wildlife Management Area;Tonawanda WMA;0;0;0;0;0;0;0;Kennedy,John S;911 Dispatch;;(43.10539, -78.47977)
NYS-2012-0164;Watch Rock Fire;08/22/2012;08/22/2012;08/24/2012;5;5A;HAMILTON;LONG LAKE;Equipment; 5 - Brush - Continuous but Light;5;0.3;44.0227;-74.37949;Private Property;;0;0;0;0;0;0;0;Zurek,Robert ;911 Dispatch;;(44.0227, -74.37949)
NYS-2012-0163;Union Falls Pond Fire;08/19/2012;08/19/2012;08/21/2012;5;5A;FRANKLIN;FRANKLIN;Campfire; 8 - Timber - Light Hardwood Litter;4;0.5;44.47165;-73.94428;Forest Preserve;Taylor Pond Wild Forest;0;0;0;0;0;0;0;Gliddi,Thomas ;911 Dispatch;;(44.47165, -73.94428)
NYS-2012-0162;Ed Yanchitis Fire;08/19/2012;08/19/2012;08/20/2012;5;5A;FRANKLIN;SANTA CLARA;Debris Burning; 7 - Brush - Understory;5;0.1;44.34555;-74.31191;Private Property;;0;0;0;0;0;0;0;Burns,Kevin ;911 Dispatch;;(44.34555, -74.31191)
NYS-2012-0161;Summit hay bales;08/09/2012;08/17/2012;08/09/2012;4;4B;SCHOHARIE;FULTON;Equipment; 8 - Timber - Light Hardwood Litter;5;0.1;42.57404;-74.54713;Private Property;;0;0;0;0;0;0;0;Henry,William ;911 Dispatch;;(42.57404, -74.54713)
NYS-2012-0160;Buttermilk Falls fire;08/08/2012;08/08/2012;08/08/2012;5;5D;HAMILTON;ARIETTA;Campfire; 1 - Grass - Light;5;0.1;43.91489;-74.48371;Forest Preserve;Seargent Pond ;0;0;0;0;0;0;0;Waters,James ;Other;;(43.91489, -74.48371)
